Religion,,A006,F001,F004,F005,F007,F009,F010,F050,F052,F062,F063,B009,E217,E218,E219,I001,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A043B,A044,A045,A165,A168,A168A,F022,A170,A173,E040,E041,F051,F053,F054,F064,F198,A025,A026,A046,A047,A048,A049,D018,D019,D022,D023,D024,D059,D060,D061,D081,E290,F114A,F114B,F114C,F114D,F114E,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F128,F135A,F028,F028B,F029,F031,F032,F033,F065,F066,F067,F194,E220,E222,F202,A065,A098,E069_51,F102,F103,F104,F105,B017,F003,F051.1,F053.1,F054.1,F057,F060,A124_12,F203,F204,F205,G007_35_B,F025,F025_WVS,Religion
Judaism,197846,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,403546,3,1,0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,2,9,10,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,4,4,0,0,0,1,0,0,0,0,1,1,1,10,8,10,10,6,8,0,0,0,4,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,20098,2,3,0,0,0,0,0,0,0,0,9,0,10,10,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,5,7,10,0,0,0,0,5,0,0,0,0,0,0,1,0,1,1,0,1,3,0,0,0,9,0,0,0,0,6,2,9,7,8,10,10,10,10,0,0,0,7,0,0,0,0,0,1,0,0,0,10,0,0,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,4,40000000,Judaism
Judaism,198209,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198626,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198439,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,227882,4,1,0,0,0,0,0,0,0,0,2,0,4,3,2,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,2,0,8,0,7,9,6,5,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,0,3,3,0,0,0,6,0,0,0,0,5,5,5,3,3,2,5,8,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,4,40000000,Judaism
Judaism,133342,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,9,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,4,0,0,0,0,4,3,3,7,7,8,5,9,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,197914,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,174851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,10,1,10,3,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,389928,0,1,0,0,0,0,0,1,1,0,10,2,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,1,0,2,3,10,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,1,0,3,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,10,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,5345,3,2,3,1,1,0,2,1,1,2,5,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,2,5,9,1,5,1,1,1,1,0,1,1,1,0,0,0,1,1,0,2,1,0,0,3,0,0,1,0,0,0,0,1,1,5,5,5,5,5,5,1,0,5,0,5,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,278413,1,3,0,0,0,0,0,1,0,0,8,0,9,9,0,5,0,0,1,0,0,1,0,0,0,1,1,1,0,0,2,0,10,0,9,10,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,3,9,5,0,3,3,3,2,2,3,1,0,4,0,0,1,2,1,0,0,0,0,0,0,0,0,8,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,4,40000000,Judaism
Judaism,161585,2,2,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,3,2,0,0,1,6,7,8,8,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,3,0,0,0,0,2,2,5,8,7,7,8,5,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198833,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,364279,1,2,0,0,0,0,0,0,0,0,7,0,6,4,6,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,2,0,5,0,7,6,6,6,0,0,0,0,7,0,0,0,0,0,0,1,0,1,2,0,2,3,0,0,0,5,0,0,0,0,6,7,5,6,4,6,8,5,4,0,0,0,3,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,2,4,40000000,Judaism
Judaism,380714,2,1,0,0,0,0,0,1,0,0,8,0,8,8,0,7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,6,7,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,3,2,2,0,2,2,1,2,0,2,2,0,2,0,0,3,4,4,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,3,4,40000000,Judaism
Judaism,198754,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,1824,2,2,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,7,8,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,2,0,1,3,0,0,0,1,0,0,0,0,1,1,3,3,3,3,4,1,2,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,1810,2,3,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,2,1,0,2,7,8,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,2,2,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,27535,4,1,0,0,0,0,0,0,0,0,4,0,3,5,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,4,0,5,4,8,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,3,0,0,0,0,2,2,1,1,3,3,3,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,0,1,0,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,2,4,40000000,Judaism
Judaism,198303,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,63705,2,1,3,3,3,0,2,1,1,1,9,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,9,8,3,9,1,0,1,1,0,1,3,0,0,0,0,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,3,1,1,4,3,1,4,0,1,0,4,0,5,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,4,40000000,Judaism
Judaism,56386,2,0,0,0,0,0,0,0,0,0,5,0,8,8,0,3,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,3,1,2,2,3,2,1,10,5,7,8,4,3,0,0,9,4,4,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,40000000,Judaism
Judaism,197945,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198117,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198328,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,130464,1,1,0,0,0,0,0,0,0,0,10,0,9,9,9,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,0,5,0,4,7,4,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,1,2,1,1,2,1,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,40000000,Judaism
Judaism,198422,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,408338,3,0,0,0,0,0,0,0,0,0,1,0,8,6,0,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,7,1,1,1,1,1,3,2,1,10,6,6,8,8,8,0,0,10,8,8,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,40000000,Judaism
Judaism,133557,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,9,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,1,2,1,1,5,9,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,175038,3,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,2,1,0,1,5,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,3,0,0,0,1,0,0,0,0,1,1,1,10,1,1,1,1,1,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,4,40000000,Judaism
Judaism,19256,2,2,0,0,0,0,0,0,0,0,8,0,8,9,10,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,2,0,7,0,8,7,7,8,0,0,0,0,6,0,0,0,0,0,0,1,0,1,1,0,3,2,0,0,0,3,0,0,0,0,2,1,2,1,1,6,7,5,2,0,0,0,4,0,0,0,0,0,1,0,0,0,7,2,0,0,1,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,3,4,40000000,Judaism
Judaism,197881,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,57911,3,0,0,0,0,0,0,0,0,0,1,0,10,10,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,5,1,1,7,1,1,1,1,10,3,5,6,5,1,0,0,6,8,8,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,40000000,Judaism
Judaism,198380,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,197933,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198591,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198671,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198111,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,422145,0,3,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,2,1,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,402567,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,3,1,1,0,0,2,4,8,2,10,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,4,4,0,0,0,1,0,0,0,0,1,1,1,10,3,9,6,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,32829,1,3,0,0,0,0,0,1,0,0,4,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,3,1,0,0,0,3,2,2,8,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,4,0,0,0,1,0,0,0,0,1,1,1,1,1,7,6,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,40000000,Judaism
Judaism,198603,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198387,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,133253,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,10,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,6,1,1,2,7,8,8,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,35812,1,2,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,1,7,4,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,4,0,0,0,0,4,1,1,1,1,1,9,4,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,133056,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,9,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,7,0,0,0,0,9,8,2,5,7,9,8,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198493,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198515,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198357,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,403553,4,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,2,1,0,2,5,7,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,4,4,0,0,0,1,0,0,0,0,1,10,1,6,6,6,10,6,6,0,0,0,8,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,5,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,422730,0,2,0,0,0,0,0,1,1,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,6,6,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,7,0,0,0,0,3,10,5,1,1,4,5,8,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198034,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,408454,1,0,0,0,0,0,0,1,0,0,10,0,8,8,0,6,1,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,7,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,2,3,2,8,5,1,5,6,5,1,7,1,6,2,1,0,0,4,2,1,0,0,0,0,0,0,0,0,8,0,3,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,2,4,40000000,Judaism
Judaism,403861,3,2,0,0,0,0,0,1,1,0,5,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,2,1,0,2,7,8,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,3,3,0,0,0,2,0,0,0,0,5,2,1,6,2,8,5,5,3,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,3,3,0,0,1,1,1,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,198556,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40000000,Judaism
Judaism,1780,2,2,0,0,0,0,0,1,1,0,10,2,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,8,4,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,2,0,1,4,0,0,0,1,0,0,0,0,1,1,1,1,3,3,5,5,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,2,3,0,0,1,1,1,0,0,0,0,0,0,0,4,40000000,Judaism
