Religion,,A006,F001,F004,F005,F007,F009,F010,F050,F052,F062,F063,B009,E217,E218,E219,I001,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A043B,A044,A045,A165,A168,A168A,F022,A170,A173,E040,E041,F051,F053,F054,F064,F198,A025,A026,A046,A047,A048,A049,D018,D019,D022,D023,D024,D059,D060,D061,D081,E290,F114A,F114B,F114C,F114D,F114E,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F128,F135A,F028,F028B,F029,F031,F032,F033,F065,F066,F067,F194,E220,E222,F202,A065,A098,E069_51,F102,F103,F104,F105,B017,F003,F051.1,F053.1,F054.1,F057,F060,A124_12,F203,F204,F205,G007_35_B,F025,F025_WVS,Religion
Orthodox Church of Ukraine,396739,3,0,0,0,0,0,0,0,0,0,2,0,7,7,0,7,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,2,1,1,1,1,0,5,0,0,2,6,7,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,396418,3,0,0,0,0,0,0,0,0,0,4,0,8,7,0,6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,4,7,4,1,1,1,3,3,1,1,1,5,7,5,1,0,0,7,6,8,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,397135,2,0,0,0,0,0,0,1,0,0,7,0,7,6,0,8,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,8,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,1,3,1,1,1,1,1,0,0,0,5,0,0,0,0,7,4,2,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,396834,2,0,0,0,0,0,0,1,0,0,10,0,8,8,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,1,1,1,1,2,2,1,1,1,2,5,5,1,0,0,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,396589,2,0,0,0,0,0,0,0,0,0,10,0,7,7,0,7,1,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,5,1,2,1,1,2,0,2,0,0,5,5,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,397606,2,0,0,0,0,0,0,1,0,0,6,0,9,9,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,3,5,5,2,3,2,6,6,5,2,3,6,8,6,0,0,0,9,4,5,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,397077,3,0,0,0,0,0,0,1,0,0,7,0,7,6,0,7,1,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,7,7,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,1,2,1,3,1,1,3,0,1,3,3,3,6,0,1,0,0,7,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,3,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,396828,1,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,1,2,1,0,1,0,0,0,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,396578,2,0,0,0,0,0,0,0,0,0,6,0,10,9,0,4,1,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,3,8,4,1,1,2,8,3,6,6,7,9,9,9,6,0,0,9,4,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,396618,2,0,0,0,0,0,0,0,0,0,6,0,7,5,0,4,1,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,7,3,4,3,4,7,4,3,2,3,9,9,6,2,0,0,9,4,5,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,397356,3,0,0,0,0,0,0,0,0,0,7,0,6,7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,6,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,8,3,2,7,4,6,2,2,2,1,4,6,7,7,7,0,0,3,4,4,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,396493,2,0,0,0,0,0,0,0,0,0,10,0,7,7,0,7,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,10,6,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,1,1,1,1,1,3,1,1,1,1,3,3,0,1,0,0,3,2,3,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,396584,3,0,0,0,0,0,0,1,0,0,5,0,10,10,0,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,10,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,7,4,3,1,1,5,5,2,1,4,4,9,4,1,0,0,10,4,5,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,397546,1,0,0,0,0,0,0,1,0,0,3,0,7,5,0,6,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,7,2,6,4,3,6,5,4,1,1,2,9,2,5,0,0,8,3,1,0,0,0,0,0,0,0,0,5,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,30117000,Orthodox Church of Ukraine
Orthodox Church of Ukraine,396366,2,0,0,0,0,0,0,1,0,0,7,0,7,8,0,8,0,0,1,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,4,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,1,1,8,4,6,1,1,3,4,3,8,8,9,7,0,0,7,4,5,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,30117000,Orthodox Church of Ukraine
Other Christian,200160,1,1,0,0,0,0,0,1,1,0,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,10,5,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,1,1,1,0,0,0,0,0,0,0,8,80000000,Other Christian
Other Christian,281545,1,0,0,0,0,0,0,1,0,0,10,0,10,3,0,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,5,1,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,10,1,1,10,10,10,9,1,1,10,10,10,10,10,10,0,0,10,1,2,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2,8,80000000,Other Christian
Other Christian,277490,1,1,0,0,0,0,0,1,1,0,10,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,2,2,0,0,7,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,8,80000000,Other Christian
Other Christian,159370,1,4,0,0,0,0,0,0,0,0,1,0,10,10,0,4,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,0,3,0,5,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,1,5,1,0,5,10,1,1,1,1,1,1,1,0,0,5,3,8,0,0,0,0,0,0,0,0,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,8,80000000,Other Christian
Other Christian,271729,1,0,0,0,0,0,0,1,0,0,4,0,9,7,0,5,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,9,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,5,3,3,5,1,1,5,1,1,8,9,7,7,5,1,0,0,5,1,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,8,80000000,Other Christian
Other Christian,19452,1,1,0,0,0,0,0,0,0,0,10,0,5,1,8,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,6,0,7,10,7,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,0,5,1,1,1,1,1,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,2,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,2,8,80000000,Other Christian
Other Christian,22570,3,0,0,0,0,0,0,1,0,0,6,0,7,1,0,9,1,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,9,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,1,5,1,1,1,1,1,5,5,5,5,7,5,0,0,5,7,3,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,8,80000000,Other Christian
Other Christian,20356,3,1,0,0,0,0,0,0,0,0,7,0,7,5,3,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,7,0,7,8,2,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,1,1,8,4,8,8,8,1,0,0,0,4,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,2,8,80000000,Other Christian
Other Christian,276770,1,2,0,0,0,0,0,1,1,0,10,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,2,1,0,0,9,8,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,8,80000000,Other Christian
Other Christian,158396,2,2,0,0,0,0,0,1,0,0,10,0,6,6,0,9,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,8,10,2,2,0,10,10,7,5,3,4,2,3,4,0,0,9,1,2,0,0,0,0,0,0,0,0,6,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,8,80000000,Other Christian
Other Christian,22914,2,0,0,0,0,0,0,1,0,0,8,0,7,7,0,6,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,9,8,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,1,1,1,1,1,1,2,2,1,10,9,8,10,8,6,0,0,10,7,2,0,0,0,0,0,0,0,0,5,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,2,8,80000000,Other Christian
Other Christian,139411,2,0,0,0,0,0,0,1,0,0,10,0,2,4,0,5,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,10,8,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,1,1,1,1,1,3,1,10,5,5,8,10,8,0,0,10,8,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,8,80000000,Other Christian
Other Christian,22143,0,0,0,0,0,0,0,1,0,0,7,0,10,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,10,10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,10,1,6,1,1,0,1,1,10,10,10,10,6,1,0,0,10,4,5,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,1,8,80000000,Other Christian
Other Christian,293871,2,0,0,0,0,0,0,0,0,0,0,0,8,5,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,1,1,1,1,1,1,1,1,1,10,0,5,7,0,1,0,0,10,0,2,0,0,0,0,0,0,0,0,5,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,8,80000000,Other Christian
Other Christian,276584,1,2,0,0,0,0,0,1,1,0,10,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,2,1,0,0,10,9,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,3,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,8,80000000,Other Christian
Other Christian,139598,3,0,0,0,0,0,0,1,0,0,9,0,8,8,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,1,1,4,1,1,1,5,1,7,8,7,4,8,1,0,0,8,7,2,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,2,8,80000000,Other Christian
Other Christian,90871,1,1,0,0,0,0,0,1,0,0,10,0,2,2,0,5,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2,0,9,0,10,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,3,1,1,1,0,3,1,1,1,1,1,3,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,5,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,8,80000000,Other Christian
Other Christian,377368,2,0,0,0,0,0,0,1,1,0,10,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,1,10,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,8,80000000,Other Christian
Other Christian,92188,2,0,0,0,0,0,0,1,0,0,10,0,5,4,0,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,7,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,1,1,1,3,2,1,1,1,1,3,1,1,5,2,1,0,0,2,1,1,0,0,0,0,0,0,0,0,7,0,3,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,2,8,80000000,Other Christian
Other Christian,240589,2,0,0,0,0,0,0,1,0,0,9,0,10,10,0,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,7,6,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,1,1,1,1,1,1,1,1,1,9,1,2,10,5,5,0,0,5,4,3,0,0,0,0,0,0,0,0,5,0,3,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,3,8,80000000,Other Christian
Other Christian,293000,2,0,0,0,0,0,0,1,0,0,8,0,7,3,0,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,7,9,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,1,1,1,1,1,1,1,1,8,4,8,8,10,3,0,0,5,7,7,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,8,80000000,Other Christian
Other Christian,140480,2,0,0,0,0,0,0,1,0,0,6,0,8,8,0,5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,8,7,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,3,1,1,1,1,1,1,1,1,10,5,10,10,6,3,0,0,8,3,4,0,0,0,0,0,0,0,0,5,0,3,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,2,8,80000000,Other Christian
Other Christian,281569,1,0,0,0,0,0,0,1,0,0,10,0,5,6,0,5,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,0,0,1,7,7,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,8,80000000,Other Christian
Other Christian,140984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,1,1,1,1,10,10,10,7,7,7,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,8,80000000,Other Christian
Other Christian,293379,3,0,0,0,0,0,0,1,0,0,7,0,8,8,0,5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,1,1,1,1,1,1,1,1,10,8,8,8,0,0,0,0,10,8,2,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,80000000,Other Christian
Other Christian,43413,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,8,1,1,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,8,8,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,1,7,5,1,5,1,1,1,1,1,5,1,1,5,1,0,0,5,2,2,0,0,0,0,0,0,0,0,5,0,3,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,4,8,80000000,Other Christian
Other Christian,276718,2,1,0,0,0,0,0,1,1,0,10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,2,9,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,9,1,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,1,1,1,0,0,1,0,0,0,0,8,80000000,Other Christian
Other Christian,184676,1,1,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,4,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,3,4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,8,80000000,Other Christian
Other Christian,115661,1,1,0,0,0,0,0,0,0,0,10,0,8,7,7,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,2,0,4,0,8,6,1,5,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,2,2,1,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,80000000,Other Christian
Other Christian,276690,1,2,0,0,0,0,0,1,1,0,10,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,10,10,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,2,4,0,0,0,1,0,0,0,0,1,2,2,2,2,2,2,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,8,80000000,Other Christian
Other Christian,91294,1,1,0,0,0,0,0,1,0,0,10,0,7,7,0,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,2,0,5,0,9,2,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,1,1,5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,3,8,80000000,Other Christian
Other Christian,114654,1,1,0,0,0,0,0,1,1,0,10,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,2,9,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,0,0,0,0,3,1,1,1,1,1,1,3,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,8,80000000,Other Christian
Other Christian,22147,4,0,0,0,0,0,0,1,0,0,2,0,7,6,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,1,1,1,1,10,8,10,9,10,2,0,0,10,8,8,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,2,8,80000000,Other Christian
Other Christian,140641,2,0,0,0,0,0,0,1,0,0,8,0,5,4,0,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,5,7,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,1,4,6,1,1,1,6,2,2,10,7,7,8,9,3,0,0,9,8,3,0,0,0,0,0,0,0,0,8,0,3,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,2,8,80000000,Other Christian
Other Christian,58145,1,0,0,0,0,0,0,1,0,0,8,0,6,6,0,4,1,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,6,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,3,4,2,2,3,6,3,2,3,2,6,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,6,0,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,8,80000000,Other Christian
Other Christian,318419,1,0,0,0,0,0,0,1,0,0,10,0,6,8,0,6,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,8,7,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,10,1,1,1,1,4,1,1,2,1,1,10,1,1,0,0,10,7,2,0,0,0,0,0,0,0,0,8,0,3,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,2,8,80000000,Other Christian
Other Christian,112839,1,2,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,2,2,0,0,2,2,0,0,1,1,1,1,0,2,1,0,0,0,0,1,1,0,0,0,3,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,3,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,8,80000000,Other Christian
Other Christian,159376,1,1,0,0,0,0,0,1,0,0,1,0,9,9,0,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,3,0,4,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,1,1,5,1,0,5,5,1,1,1,1,1,1,1,0,0,1,8,1,0,0,0,0,0,0,0,0,7,3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,2,8,80000000,Other Christian
Other Christian,120504,1,0,0,0,0,0,0,0,0,0,10,0,2,2,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,5,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,1,1,1,1,1,1,1,1,0,0,1,5,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,8,80000000,Other Christian
Other Christian,318121,1,0,0,0,0,0,0,1,0,0,10,0,5,5,0,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,0,4,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,1,1,1,1,1,1,1,1,5,1,1,7,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,10,0,3,1,2,0,0,0,0,0,0,0,1,1,1,0,0,1,3,0,0,2,8,80000000,Other Christian
Other Christian,292449,1,2,0,0,0,0,0,1,0,0,10,0,5,5,0,6,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,3,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,8,80000000,Other Christian
